cfg,val_fp,val_pct_mean,test_fp,test_pct_mean,test_pct_max,test_pct_q90,n_tied_at_min,seconds,design,method,replicate,fit_files,val_files,test_files,test_windows
"(0.001, 0.1)",0.23809523809523808,0.5617103984450925,0.35714285714285715,0.6763848396501458,1.0,1.0,4,0.03497749999996813,A,svm,35,7,3,2,14
"(0.001, 0.1)",0.2857142857142857,0.6239067055393587,0.42857142857142855,0.6603498542274052,1.0,1.0,5,0.0351874000002681,A,svm,36,7,3,2,14
"(0.001, 'scale')",0.2857142857142857,0.5238095238095238,0.5714285714285714,0.7361516034985423,1.0,1.0,6,0.03523200000017823,A,svm,37,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.49271137026239054,0.35714285714285715,0.6209912536443147,1.0,1.0,1,0.03472680000004402,A,svm,38,7,3,2,14
"(0.001, 0.1)",0.09523809523809523,0.4703595724003888,0.35714285714285715,0.6297376093294461,1.0,1.0,5,0.036848100000042905,A,svm,39,7,3,2,14
"(0.001, 0.1)",0.14285714285714285,0.500485908649174,0.42857142857142855,0.6661807580174927,1.0,1.0,5,0.03513529999963794,A,svm,40,7,3,2,14
"(0.001, 0.1)",0.14285714285714285,0.4509232264334305,0.35714285714285715,0.618075801749271,1.0,1.0,5,0.03583070000013322,A,svm,41,7,3,2,14
"(0.001, 0.1)",0.047619047619047616,0.4256559766763849,0.2857142857142857,0.6005830903790088,1.0,1.0,5,0.03639049999992494,A,svm,42,7,3,2,14
"(0.001, 0.1)",0.14285714285714285,0.49562682215743437,0.5,0.706997084548105,1.0,1.0,5,0.03663159999996424,A,svm,43,7,3,2,14
"(0.001, 0.1)",0.14285714285714285,0.5140913508260447,0.42857142857142855,0.6953352769679301,1.0,1.0,1,0.03627200000028097,A,svm,44,7,3,2,14
"(0.001, 0.1)",0.2857142857142857,0.5636540330417882,0.42857142857142855,0.6647230320699709,1.0,1.0,5,0.03713290000041525,A,svm,45,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.6015549076773566,0.35714285714285715,0.6486880466472302,1.0,1.0,5,0.036287999999785825,A,svm,46,7,3,2,14
"(0.001, 0.1)",0.3333333333333333,0.6958211856171039,0.5,0.6982507288629739,1.0,1.0,5,0.036292499999944994,A,svm,47,7,3,2,14
"(0.001, 0.1)",0.23809523809523808,0.6248785228377065,0.35714285714285715,0.6370262390670554,1.0,1.0,5,0.036650600000029954,A,svm,48,7,3,2,14
"(0.001, 0.1)",0.14285714285714285,0.576287657920311,0.5,0.6982507288629739,1.0,1.0,5,0.03611769999997705,A,svm,49,7,3,2,14
