arm,held_out,n_train,k_bearings,test_fp,dataset,rule
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.1,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.3,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.3333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.6333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.35,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.3,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.31666666666666665,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.6166666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.75,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.15,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.8333333333333334,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.55,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.06666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.6,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.18333333333333332,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.7833333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,20,1,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.16666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.06666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.25,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.31666666666666665,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.55,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.2,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.6166666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.5,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.35,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.5166666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.4666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.43333333333333335,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.31666666666666665,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.2833333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.2,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.15,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.3,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.18333333333333332,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.38333333333333336,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.35,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.16666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.8333333333333334,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.3,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,20,1,0.45,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.7333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.17777777777777778,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.044444444444444446,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.2222222222222222,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.17777777777777778,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.24444444444444444,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.2,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.15555555555555556,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.044444444444444446,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.2,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.4,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.1111111111111111,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.15555555555555556,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.8222222222222222,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.9555555555555556,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.1111111111111111,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.06666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.15555555555555556,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.2,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.044444444444444446,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.4888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,20,1,0.13333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.044444444444444446,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.1111111111111111,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.15555555555555556,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.044444444444444446,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.044444444444444446,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.15555555555555556,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.044444444444444446,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.044444444444444446,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.1111111111111111,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.022222222222222223,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_1,16,16,0.08888888888888889,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.3333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.5641025641025641,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.2564102564102564,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.38461538461538464,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.02564102564102564,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.1794871794871795,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.3076923076923077,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.05128205128205128,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.23076923076923078,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.3076923076923077,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.3333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,20,1,0.3333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_2,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.7,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.3333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.7333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.18333333333333332,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.5166666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.4,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.3,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.4,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.8166666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.9166666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.4666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.7,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.016666666666666666,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.3333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.6166666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.7166666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.2833333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.4166666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.8833333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.8666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.7833333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.7333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.31666666666666665,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,20,1,0.8,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.2,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.15,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.3,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.15,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.13333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.36666666666666664,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.25,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.06666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.03333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.3,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.48333333333333334,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.15,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.15,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.31666666666666665,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.13333333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.05,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.25,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.21666666666666667,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.31666666666666665,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.1,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.31666666666666665,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.1,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.0,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_3,16,16,0.2833333333333333,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_4,20,1,0.02702702702702703,PRONOSTIA,"(0.05, 20, 60)"
S3_units,Bearing2_4,20,1,0.0,PRONOSTIA,"(0.05, 20, 60)"
